left_id,right_id,left_name,right_name,left_department,right_department,left_city,right_city,confidence,decision,reason,match_summary,pan_component,gstin_component,name_component,address_component,pincode_component,phonetic_component,behavioural_boost_component
fac_55,pol_55,Shri Ganesh Bakery 55 Enterprsies,Sri aGnesh Bakery 55 Traders,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1254 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1254,0.1,0.05,0.0,0.3
fac_55,sho_55,Shri Ganesh Bakery 55 Enterprsies,M/s Ganesh Bakery 55 Enterprises,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.0993 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.0993,0.1,0.05,0.0,0.3
fac_56,pol_56,Sri Srinidhi Retail 56 Traders,Srinidhi Retail 56 Enterprises,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.1,0.05,0.05,0.3
fac_56,sho_56,Sri Srinidhi Retail 56 Traders,Srindihi Retail 56 Pvt Ltd,factories,shops,Mysuru,Mysuru,0.9483,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1483 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.1483,0.05,0.05,0.05,0.3
fac_57,pol_57,M/s Srinidhi Fabrication 57,M/s Srinidhi Fabrication 57 Enterprises,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.1,0.05,0.05,0.3
fac_57,sho_57,M/s Srinidhi Fabrication 57,Sri Srinidhi Fabriaction 57,factories,shops,Hubballi,Hubballi,0.8653,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.0 NAME=0.1209 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1209,0.0444,0.05,0.0,0.3
fac_58,pol_58,Shri Hoysala Lodging 58 Pvt Ltd,Shri Hoysala Lodging 58 Lodgings,factories,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.14 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.14,0.05,0.05,0.0,0.3
fac_58,sho_58,Shri Hoysala Lodging 58 Pvt Ltd,M/s Hoysala Lodging 58 Enterprises,factories,shops,Mangaluru,Mangaluru,0.9187,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1187 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1187,0.1,0.05,0.0,0.0
fac_59,pol_59,Shri Navarasa Restaurant 59 Restauranst,Sri Navarasa Restaurant 59 LLP,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1394 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1394,0.1,0.05,0.0,0.3
fac_59,sho_59,Shri Navarasa Restaurant 59 Restauranst,Navarasa Restaurant 59 Enterprises,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1394 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1394,0.05,0.05,0.0,0.3
fac_59,sho_59_dup,Shri Navarasa Restaurant 59 Restauranst,Navarasa Restaurant 95 Enterprises,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.138 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.138,0.0444,0.05,0.0,0.3
fac_6,pol_6,Sri Ganesh Retail 6 LLP,Shri Ganesh Retail 6,factories,pollution,Mysuru,Mysuru,0.6,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.0,0.3,0.15,0.05,0.05,0.05,0.0
fac_6,sho_6,Sri Ganesh Retail 6 LLP,Ganesh Retail 6E nterprises,factories,shops,Mysuru,Mysuru,0.5367,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.1367 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.0,0.3,0.1367,0.05,0.05,0.0,0.0
fac_60,pol_60,Sri Premier Bakery6 0 LLP,Premier Bakery 60 LLP,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.1482 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1482,0.05,0.05,0.05,0.3
fac_60,sho_60,Sri Premier Bakery6 0 LLP,Premier Bakery 60 LLP,factories,shops,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1482 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1482,0.05,0.05,0.05,0.3
fac_61,pol_61,M/s Basaveshwara Retail 61 Pvt Ltd,Shri Basaveshwara Retail 61 Retails,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1087 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1087,0.05,0.05,0.0,0.3
fac_61,sho_61,M/s Basaveshwara Retail 61 Pvt Ltd,M/s Basaveshwara Retail 61 Pvt Ltd,factories,shops,Mysuru,Mysuru,0.95,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.0,0.15,0.05,0.05,0.05,0.3
fac_62,fac_62_dup,Sri Basaveshwara Fabrication 62 Fabrications,Sri Basaveshwara Fabrication 62 Fabrications,factories,factories,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.0444,0.05,0.05,0.3
fac_62,pol_62,Sri Basaveshwara Fabrication 62 Fabrications,Sri Basaveshwara Fabrication 62 Pvt Ltd,factories,pollution,Hubballi,Hubballi,0.8347,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1402 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1402,0.0444,0.05,0.0,0.3
fac_62,sho_62,Sri Basaveshwara Fabrication 62 Fabrications,Shri Basaveshwara Fabricaiton 62 Fabrications,factories,shops,Hubballi,Hubballi,0.9492,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1492 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1492,0.1,0.05,0.0,0.0
fac_62_dup,pol_62,Sri Basaveshwara Fabrication 62 Fabrications,Sri Basaveshwara Fabrication 62 Pvt Ltd,factories,pollution,Hubballi,Hubballi,0.8902,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1402 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1402,0.1,0.05,0.0,0.3
fac_62_dup,sho_62,Sri Basaveshwara Fabrication 62 Fabrications,Shri Basaveshwara Fabricaiton 62 Fabrications,factories,shops,Hubballi,Hubballi,0.8937,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1492 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1492,0.0444,0.05,0.0,0.0
fac_63,pol_63,Malnad Lodging 63 Pvt Ltd,M/s Malnad Lodging 63 Enterprises,factories,pollution,Mangaluru,Mangaluru,0.9229,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1229 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1229,0.1,0.05,0.0,0.0
fac_63,sho_63,Malnad Lodging 63 Pvt Ltd,Shri Malnad Lodging 63 Lodgings,factories,shops,Mangaluru,Mangaluru,0.9396,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1396 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1396,0.1,0.05,0.0,0.0
fac_64,pol_64,M/s Mysore Restaurant 64,M/s Mysore Restaurant 64 Enterprises,factories,pollution,Belagavi,Belagavi,0.6,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.0,0.3,0.15,0.05,0.05,0.05,0.0
fac_64,sho_64,M/s Mysore Restaurant 64,M/s Mysore Restaurant 64,factories,shops,Belagavi,Belagavi,0.65,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.0,0.3,0.15,0.1,0.05,0.05,0.0
fac_65,pol_65,Sri Cauvery Bakery 65 Traders,Sri Cauvery Bakery 65 Enterprises,factories,pollution,Bengaluru,Bengaluru,0.8944,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.0 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.15,0.0444,0.05,0.05,0.3
fac_66,pol_66,Premier Retail 66 Traders,Premier Retail 66 Pvt Ltd,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_66,sho_66,Premier Retail 66 Traders,M/s Premier Retail 66 Pvt Ltd,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.05,0.05,0.0,0.3
fac_67,pol_67,Shri Bangalore Fabrication 67 Pvt Ltd,Shri Bangalore Fabrication 67,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_67,sho_67,Shri Bangalore Fabrication 67 Pvt Ltd,Shri Bangalore Fabrication 67 Etnerprises,factories,shops,Hubballi,Hubballi,0.59,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.14 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.14,0.05,0.05,0.0,0.0
fac_68,pol_68,M/s Bharath Lodging 68 LLP,Shri Bharath Lodgnig 68 LLP,factories,pollution,Mangaluru,Mangaluru,0.9215,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=4,PAN=0.35 GSTIN=0.0 NAME=0.1215 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1215,0.1,0.05,0.0,0.3
fac_68,sho_68,M/s Bharath Lodging 68 LLP,Shri Bharath Lodging 68 Pvt Ltd,factories,shops,Mangaluru,Mangaluru,0.5687,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1187 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1187,0.05,0.05,0.0,0.0
fac_69,pol_69,Cauvery Restaurant 96 LLP,Shri Cauvery Restaurant 69 Pvt Ltd,factories,pollution,Belagavi,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1486 ADDR=0.075 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1486,0.075,0.05,0.05,0.3
fac_69,pol_69_dup,Cauvery Restaurant 96 LLP,Shri Cauevry Restaurant 69 Pvt Ltd,factories,pollution,Belagavi,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1467 ADDR=0.0333 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1467,0.0333,0.05,0.05,0.3
fac_69,sho_69,Cauvery Restaurant 96 LLP,Sri Cauvery Restaurant 96 Traders,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_69,sho_69_dup,Cauvery Restaurant 96 LLP,Sri Cauvery Restaurant 96 Traders,factories,shops,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.05,0.05,0.05,0.3
fac_7,pol_7,Bharath Fabrication 7 LLP,Bharath Fabrication 7 Fabrications,factories,pollution,Hubballi,Hubballi,0.9385,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1385 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1385,0.1,0.05,0.0,0.3
fac_7,sho_7,Bharath Fabrication 7 LLP,Sri Bharath Fabrication 7 Traders,factories,shops,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=4,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
fac_70,pol_70,M/s Kaveri Bakery 70,Shri Kaveri Bakery 70,factories,pollution,Bengaluru,Bengaluru,0.5681,SEPARATE,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.0 NAME=0.1181 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.0,0.1181,0.05,0.05,0.0,0.0
fac_70,sho_70,M/s Kaveri Bakery 70,Kaevri Bakery 70,factories,shops,Bengaluru,Bengaluru,0.8713,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.0 NAME=0.1212 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.0,0.1212,0.05,0.05,0.0,0.3
fac_71,fac_71_dup,M/s Bharath Retail 71 Traders,M/s Bharath Retail 17 Traders,factories,factories,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1486 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.1486,0.05,0.05,0.05,0.3
fac_71,pol_71,M/s Bharath Retail 71 Traders,Bhraath Retail 71 Traders,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.1,0.05,0.0,0.3
fac_71,sho_71,M/s Bharath Retail 71 Traders,Sri Bharath Retail 71 Traders,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1199 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1199,0.1,0.05,0.0,0.3
fac_71_dup,pol_71,M/s Bharath Retail 17 Traders,Bhraath Retail 71 Traders,factories,pollution,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1169 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1169,0.05,0.05,0.0,0.3
fac_71_dup,sho_71,M/s Bharath Retail 17 Traders,Sri Bharath Retail 71 Traders,factories,shops,Mysuru,Mysuru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1169 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1169,0.05,0.05,0.0,0.3
fac_72,fac_72_dup,Navarasa Fabrication 72 Fabrications,Navaraas Fabrication 72 Fabrications,factories,factories,Hubballi,Hubballi,0.8992,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.0 GSTIN=0.3 NAME=0.1492 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.3,0.0,0.3,0.1492,0.05,0.05,0.05,0.3
fac_72,pol_72,Navarasa Fabrication 72 Fabrications,Navarasa Fabrication 72 LLP,factories,pollution,Hubballi,Hubballi,0.8892,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.0 GSTIN=0.3 NAME=0.1392 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1392,0.1,0.05,0.0,0.3
fac_72,sho_72,Navarasa Fabrication 72 Fabrications,M/s Navarasa Fabrication 72 Traders,factories,shops,Hubballi,Hubballi,0.8528,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1028 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1028,0.1,0.05,0.0,0.3
fac_72_dup,pol_72,Navaraas Fabrication 72 Fabrications,Navarasa Fabrication 72 LLP,factories,pollution,Hubballi,Hubballi,0.8379,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.0 GSTIN=0.3 NAME=0.1379 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1379,0.05,0.05,0.0,0.3
fac_72_dup,sho_72,Navaraas Fabrication 72 Fabrications,M/s Navarasa Fabrication 72 Traders,factories,shops,Hubballi,Hubballi,0.8049,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1049 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1049,0.05,0.05,0.0,0.3
fac_73,pol_73,M/s Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73 Enterprises,factories,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1203 ADDR=0.025 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1203,0.025,0.05,0.0,0.3
fac_73,sho_73,M/s Sahyadri Lodging 73 Enterprises,Sahyadri Lodging 73,factories,shops,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1203 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1203,0.05,0.05,0.0,0.3
fac_74,sho_74,Shri Royal Restaurant 74 Restaurants,Sri Royal Restaurant 74 Traders,factories,shops,Belagavi,Belagavi,0.8884,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=3,PAN=0.0 GSTIN=0.3 NAME=0.1384 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1384,0.1,0.05,0.0,0.3
fac_75,fac_75_dup,Shri Nandi Bakery 75 Bakerys,Srhi Nandi Bakery 75 Bakerys,factories,factories,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=6,PAN=0.35 GSTIN=0.3 NAME=0.1193 ADDR=0.0375 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1193,0.0375,0.05,0.0,0.3
fac_75,pol_75,Shri Nandi Bakery 75 Bakerys,Shri Nandi Bakery 75 Traders,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1396 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1396,0.05,0.05,0.0,0.3
fac_75,sho_75,Shri Nandi Bakery 75 Bakerys,Nandi Bakery 75 Pvt Ltd,factories,shops,Bengaluru,Bengaluru,0.8396,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1396 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1396,0.05,0.05,0.0,0.3
fac_75_dup,pol_75,Srhi Nandi Bakery 75 Bakerys,Shri Nandi Bakery 75 Traders,factories,pollution,Bengaluru,Bengaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=5,PAN=0.35 GSTIN=0.3 NAME=0.1068 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1068,0.0444,0.05,0.0,0.3
fac_75_dup,sho_75,Srhi Nandi Bakery 75 Bakerys,Nandi Bakery 75 Pvt Ltd,factories,shops,Bengaluru,Bengaluru,0.8012,REVIEW,weighted_fellegi_sunter|behavioural_lag_boost_lag=0_days_cycles=5,PAN=0.0 GSTIN=0.3 NAME=0.1068 ADDR=0.0444 PIN=0.05 PH=0.0 BOOST=0.3,0.0,0.3,0.1068,0.0444,0.05,0.0,0.3
fac_76,pol_76,Sri Malnad Retai l76 Retails,M/s Malnad Retali 76,factories,pollution,Mysuru,Mysuru,0.9116,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1116 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1116,0.1,0.05,0.0,0.0
fac_76,sho_76,Sri Malnad Retai l76 Retails,Malnad Retail 76 Enterprises,factories,shops,Mysuru,Mysuru,0.9381,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1381 ADDR=0.1 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1381,0.1,0.05,0.0,0.0
fac_77,pol_77,Srhi Udupi Fabrication 77 Pvt Ltd,Sri Udupi Fabrication 77 LLP,factories,pollution,Hubballi,Hubballi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.1175 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.3,0.35,0.3,0.1175,0.05,0.05,0.0,0.3
fac_77,sho_77,Srhi Udupi Fabrication 77 Pvt Ltd,Udupi Fabrication 77,factories,shops,Hubballi,Hubballi,0.8675,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1175 ADDR=0.05 PIN=0.05 PH=0.0 BOOST=0.0,0.35,0.3,0.1175,0.05,0.05,0.0,0.0
fac_78,pol_78,Metro Lodging 78 Pvt Ltd,Sri Metro Lodging 78 Pvt Ltd,factories,pollution,Mangaluru,Mangaluru,1.0,AUTO_LINK,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.1,0.05,0.05,0.0
fac_78,pol_78_dup,Metro Lodging 78 Pvt Ltd,Sri Metro Lodging 78 Pvt Ltd,factories,pollution,Mangaluru,Mangaluru,0.9444,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.0444 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.15,0.0444,0.05,0.05,0.0
fac_78,sho_78,Metro Lodging 78 Pvt Ltd,Sri Metro Lodging7 8 Pvt Ltd,factories,shops,Mangaluru,Mangaluru,0.9481,REVIEW,weighted_fellegi_sunter|no_lag_boost_inconsistent_pattern,PAN=0.35 GSTIN=0.3 NAME=0.1481 ADDR=0.05 PIN=0.05 PH=0.05 BOOST=0.0,0.35,0.3,0.1481,0.05,0.05,0.05,0.0
fac_79,pol_79,Sri Navarasa Restaurant 79,Shri Navarasa Restaurant 79 Pvt Ltd,factories,pollution,Belagavi,Belagavi,1.0,AUTO_LINK,weighted_fellegi_sunter|behavioural_lag_boost_lag=2_days_cycles=3,PAN=0.35 GSTIN=0.3 NAME=0.15 ADDR=0.1 PIN=0.05 PH=0.05 BOOST=0.3,0.35,0.3,0.15,0.1,0.05,0.05,0.3
